Question,Answer,File,URL
What other possible academic penalty is mentioned in addition to receiving a zero on the work?,FD grade (Failed for Dishonesty) on their student transcript.,0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
What is the street address listed for Simon Fraser University in the text?,8888 University Drive,0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
Which Indigenous peoples and Nations does Simon Fraser University respectfully acknowledge?,"xʷməθkʷəy̓əm (Musqueam), Sḵwx̱wú7mesh Úxwumixw (Squamish), səlilwətaɬ (Tsleil-Waututh), q̓íc̓əy̓ (Katzie), kʷikʷəƛ̓əm (Kwikwetlem), Qayqayt, Kwantlen, Semiahmoo, Tsawwassen",0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
On what type of territories does the text say SFU's three campuses reside?,unceded traditional territories,0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
What two legal or policy links are mentioned at the bottom of the extracted text?,"Terms & Conditions
Privacy policy",0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
What phrase indicates that some companies’ grade guarantees can be misleading?,give you a false sense of your skills and abilities,0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
What should students remember when selecting tutoring or academic support services?,"Choose ethical tutors who teach concepts so you can learn independently.
Expect improvement with practice; quality work takes time.
Avoid tutors who do assignments/essays for you, promise guaranteed grades, or claim test answers.
Don’t use services that foster dependency or claim SFU courses are too hard.
Purchasing assignments/exams violates SFU academic integrity and can result in a zero or an FD grade.
Use SFU‑approved tutors/resources.",0_1_12_2,https://www.sfu.ca/students/enrolment-services/academic-integrity/putting-yourself-at-risk.html
Who can use the Academics First program?,Indigenous students and athletes,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What writing support does the Student Learning Commons (SLC) provide?,"In‑text citation: (OpenAI, 2023)

Reference list entry: OpenAI. (2023). ChatGPT (large language model) [Computer software]. https://chat.openai.com/",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
Where are SLC writing consultations offered?,"In-person and online writing consultations
Free WriteAway Service
Free academic English coaching and non-credit courses in English Grammar and Writing",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What is the WriteAway service?,"- Academics First (for Indigenous students and athletes)
- Student Learning Commons writing support (in-person & online consultations; WriteAway)
- Science and Math peer academic support (virtual & in-person drop-in)
- Department of Linguistics Writing Centre (free tutoring for Linguistics/Cognitive Science)
- Department of Chemistry graduate student tutors (content-specific tutoring)
- Department of Mathematics workshops (Algebra, Applied Calculus, Calculus) and tutor request form
- Faculty of Science Peer Academic Tutors (Biology, Chemistry, Mathematics, Physics; drop-in)
- Statistics / Actuarial Science department tutors and free workshops
- Département de français Tutorat (free online drop-in for FREN courses)
- School of Computing Science CS peer tutoring (free)
- Department of Economics daily drop-in workshops (writing and technical skills)
- English as an Additional Language services (SLC academic English coaching, non-credit courses, Conversation Partners)
- Student Learning Commons study skills workshops (Time Management, Note Taking, Reading Effectiveness)
- Centre for Accessible Learning (CAL) (accommodations and note-taking program)
- Health and Counselling (mental and physical health support)
- International Student Support (housing, documents, settling in Canada)
- Career and Volunteer Services (career education specialists)
- Instructor and TA office hours
- WriteAway (submit papers for feedback)
- AskAway (research expert help / citation help from a librarian)
- Common citation guides (APA, MLA, Chicago/Turabian)
- Guidance on how to cite ChatGPT in APA
- SFU address: 8888 University Drive, Burnaby, B.C., Canada V5A 1S6",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What is AskAway and what help does it offer?,In-person and online (through the Student Learning Commons in the Library),0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
How can I get citation help from a librarian?,I don’t see a specific question — please tell me which question you want answered from the provided context.,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
Which common citation guides are mentioned?,A free service from the Student Learning Commons where you submit your paper online to receive feedback on your writing.,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
How do I cite ChatGPT in APA?,I’m missing the specific question — please clarify what you want answered from the provided context.,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What peer academic support is available for science and math courses?,AskAway is a library service that connects you with research experts (librarians). It offers research assistance and citation help.,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
Does the Department of Linguistics offer writing or tutoring support?,"Faculty of Science
Tutoring (peer tutoring / writing support)
International Student Support",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
How can I get tutoring for Chemistry courses?,Use AskAway to get citation help from a librarian.,0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What workshops does the Department of Mathematics offer?,"T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
How do I request additional support or a tutor from the Department of Mathematics?,"APA, MLA, Chicago/Turabian",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
What peer academic support does the Faculty of Science provide?,"Reference (APA 7th style, include the exact model and full date of your session):
OpenAI. (2023, March 14). ChatGPT (GPT‑4) [Large language model]. https://chat.openai.com/

In‑text citation:
Parenthetical: (OpenAI, 2023)
Narrative: OpenAI (2023)

If citing a specific response, add the full date of the session (e.g., OpenAI, 2023, March 14).",0_1_12_3,https://www.sfu.ca/students/enrolment-services/academic-integrity/support-and-resources.html
